year,month,taxa,species_portuguese,species_english,species_sci,production_kg
2013,5,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,379233
2013,5,Teleósteos,Carapeba,Broad shad,Diapterus auratus,1440
2013,5,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,298350
2013,5,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,40
2013,5,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,347005
2013,5,Teleósteos,Cherne,Grouper,NA,25
2013,5,Teleósteos,Cioba,Dog Snapper,Lutjanus analis,20
2013,5,Teleósteos,Congro,Argentine Conger,Conger spp.,6780
2013,5,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,136785
2013,5,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,12760
2013,5,Teleósteos,Corvina,Croaker,Micropogonias furnieri,982928
2013,5,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,1374
2013,5,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,781
2013,5,Teleósteos,Enguia,Common Eel,Conger orbignyanus,3140
2013,5,Teleósteos,Espada,Broadbill,Xiphias gladius,37562
2013,5,Teleósteos,Ferrinho,Ferrinho,NA,4400
2013,5,Teleósteos,Galo,American John Dory,Zenopsis conchifer,43864
2013,5,Teleósteos,Galo-de-profundidade,American John Dory,Zenopsis conchifer,25100
2013,5,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,31930
2013,5,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,15400
2013,5,Teleósteos,Guaivira,Jack,Oligoplites spp.,14723
2013,5,Teleósteos,Linguado,Flatfish,Paralichthys spp.,47200
2013,5,Teleósteos,Linguado-areia,Flatfish,NA,128658
2013,5,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,500
2013,5,Teleósteos,Mangangá,Mangangá,NA,2560
2013,5,Teleósteos,Maria-luiza,Maria-luiza,NA,890
2013,5,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,259489
2013,5,Teleósteos,Meca,Meca,NA,35436
2013,5,Teleósteos,Merluza,Hake,Merluccius hubbsi,331376
2013,5,Teleósteos,Miracéu,Stargazer,NA,20
2013,5,Teleósteos,Namorado,Namorado,Pseudopercis spp.,1780
2013,5,Teleósteos,Olho-de-boi,Amberjack,NA,140
2013,5,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,1510
2013,5,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,931440
2013,5,Teleósteos,Pampo,Pampo,Trachinotus spp.,16743
2013,5,Teleósteos,Papa-moscas,Papa-moscas,NA,500
2013,5,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,145
2013,5,Teleósteos,Paru,Paru,NA,595
2013,5,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,120
2013,5,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,35800
2013,5,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,136495
2013,5,Teleósteos,Pescada,Weakfish,Cynoscion spp.,4040
2013,5,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,1300
2013,5,Teleósteos,Pescada-bicuda,Pescada-bicuda,NA,80
2013,5,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,57860
2013,5,Teleósteos,Pescada-cambucu,Weakfish,NA,740
2013,5,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,222740
2013,5,Teleósteos,Prego,Prego,NA,822
2013,5,Teleósteos,Robalo,Snook,Centropomus spp.,55
2013,5,Teleósteos,Roncador,Barred grunt,Conodon nobilis,500
2013,5,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,978971
2013,5,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,4331011
2013,5,Teleósteos,Sarrão,Sarrão,NA,620
2013,5,Teleósteos,Sororoca,Sororoca,Scomberomorus,160
2013,5,Teleósteos,Tainha,Mullet,Mugil spp.,301047
2013,5,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,19000
2013,5,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,10745
2013,5,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,1500
2013,6,Crustáceos,Camarão-branco,Camarão-branco,Litopenaeus schimitti,6256
2013,6,Crustáceos,Camarão-cristalino,Shrimp,NA,6119
2013,6,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,166231
2013,6,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,155008
2013,6,Crustáceos,Pitú,Pitú,NA,15050
2013,6,Crustáceos,Sapateira,Edible crab,Cancer pagurus,824
2013,6,Elasmobrânquios,Cação-anequim,Shark,NA,1924
2013,6,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,7100
2013,6,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,535
2013,6,Elasmobrânquios,Cação-bico-doce,NA,NA,197
2013,6,Elasmobrânquios,Cação-martelo,Shark,NA,4199
2013,6,Elasmobrânquios,Cações,Shark,Mustelus spp,69881
2013,6,Elasmobrânquios,Caçonete,Shark,NA,156
2013,6,Elasmobrânquios,Emplastro,Emplastro,NA,88940
2013,6,Elasmobrânquios,Machote,Spinner Shark,NA,133
2013,6,Elasmobrânquios,Raia,Ray,NA,56875
2013,6,Elasmobrânquios,Ratinho,Ratinho,NA,108
2013,6,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,42400
2013,6,Moluscos,Lula,Squid,Loligo sanpaulensis,6008
2013,6,Moluscos,Polvo,Octopus,Octopus spp.,4207
2013,6,Não Cadastrado,Mistura,Other fish,NA,349016
2013,6,Não Cadastrado,Não discriminado,Não discriminado,NA,38
2013,6,Não Cadastrado,Residuo,Residuo,NA,30934
2013,6,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,93050
2013,6,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,444500
2013,6,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,38
2013,6,Teleósteos,Agulhão-azul,Agulhão-azul,NA,13514
2013,6,Teleósteos,Aipim,Brazilian flathead,Percophis brasiliensis,140
2013,6,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,404
2013,6,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,98522
2013,6,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,16955
2013,6,Teleósteos,Atum,Blow goat,Auxis rochei,53282
2013,6,Teleósteos,Badejo,NA,NA,63
2013,6,Teleósteos,Bagre,Couma sea catfish,Sciades couma,36690
2013,6,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,8553
2013,6,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,16110
2013,6,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,7456
2013,6,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,1030462
2013,6,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,264630
2013,6,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,40
2013,6,Teleósteos,Carapeba,Broad shad,Diapterus auratus,190
2013,6,Teleósteos,Carapicu,Broad shad,Diapterus auratus,480
2013,6,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,279705
2013,6,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,12
2013,6,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,80646
2013,6,Teleósteos,Cherne,Grouper,NA,72
2013,6,Teleósteos,Cioba,Dog Snapper,Lutjanus analis,1200
2013,6,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,32745
2013,6,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,3970
2013,6,Teleósteos,Corvina,Croaker,Micropogonias furnieri,250118
2013,6,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,1340
2013,6,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,3460
2013,6,Teleósteos,Enguia,Common Eel,Conger orbignyanus,1080
2013,6,Teleósteos,Espada,Broadbill,Xiphias gladius,29680
2013,6,Teleósteos,Ferrinho,Ferrinho,NA,9140
2013,6,Teleósteos,Galo,American John Dory,Zenopsis conchifer,28870
2013,6,Teleósteos,Galo-de-profundidade,American John Dory,Zenopsis conchifer,6570
2013,6,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,22100
2013,6,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,41242
2013,6,Teleósteos,Guaivira,Jack,Oligoplites spp.,3800
2013,6,Teleósteos,Linguado,Flatfish,Paralichthys spp.,88633
2013,6,Teleósteos,Linguado-areia,Flatfish,NA,41160
2013,6,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,2800
2013,6,Teleósteos,Mangangá,Mangangá,NA,5610
2013,6,Teleósteos,Maria-luiza,Maria-luiza,NA,6790
2013,6,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,218258
2013,6,Teleósteos,Meca,Meca,NA,40838
2013,6,Teleósteos,Merluza,Hake,Merluccius hubbsi,144456
2013,6,Teleósteos,Miracéu,Stargazer,NA,0
2013,6,Teleósteos,Namorado,Namorado,Pseudopercis spp.,0
2013,6,Teleósteos,Olho-de-boi,Amberjack,NA,725
2013,6,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,12100
2013,6,Teleósteos,Oveva,Cabezon,Larimus breviceps,60
2013,6,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,242482
2013,6,Teleósteos,Pampo,Pampo,Trachinotus spp.,40532
2013,6,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,210
2013,6,Teleósteos,Paru,Paru,NA,57790
2013,6,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,45030
2013,6,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,45605
2013,6,Teleósteos,Peixe-tábua,Mediterranean dealfish,Trachipterus trachipterus,40
2013,6,Teleósteos,Pescada,Weakfish,Cynoscion spp.,70325
2013,6,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,7900
2013,6,Teleósteos,Pescada-bicuda,Pescada-bicuda,NA,220
2013,6,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,170
2013,6,Teleósteos,Pescada-cambucu,Weakfish,NA,2046
2013,6,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,131514
2013,6,Teleósteos,Prego,Prego,NA,1388
2013,6,Teleósteos,Roncador,Barred grunt,Conodon nobilis,550
2013,6,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,377578
2013,6,Teleósteos,Sardinha-mole,Sardinha-mole,NA,10
2013,6,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,4235817
2013,6,Teleósteos,Sarrão,Sarrão,NA,435
2013,6,Teleósteos,Sororoca,Sororoca,Scomberomorus,140
2013,6,Teleósteos,Tainha,Mullet,Mugil spp.,904201
2013,6,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,6070
2013,6,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,1910
2013,6,Teleósteos,Xarelete,Black jack,Caranx latus,14780
2013,7,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,7000
2013,7,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,219668
2013,7,Crustáceos,Pitú,Pitú,NA,2725
2013,7,Crustáceos,Sapateira,Edible crab,Cancer pagurus,1037
2013,7,Elasmobrânquios,Cação-anequim,Shark,NA,2599
2013,7,Elasmobrânquios,Cação-anjo,Shark,NA,399
2013,7,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,8732
2013,7,Elasmobrânquios,Cação-mangona,NA,NA,9
2013,7,Elasmobrânquios,Cação-martelo,Shark,NA,11920
2013,7,Elasmobrânquios,Cações,Shark,Mustelus spp,52574
2013,7,Elasmobrânquios,Caçonete,Shark,NA,2006
2013,7,Elasmobrânquios,Emplastro,Emplastro,NA,79140
2013,7,Elasmobrânquios,Machote,Spinner Shark,NA,3691
2013,7,Elasmobrânquios,Raia,Ray,NA,34850
2013,7,Elasmobrânquios,Ratinho,Ratinho,NA,452
2013,7,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,34400
2013,7,Moluscos,Lula,Squid,Loligo sanpaulensis,2865
2013,7,Moluscos,Polvo,Octopus,Octopus spp.,8314
2013,7,Não Cadastrado,Mistura,Other fish,NA,225516
2013,7,Não Cadastrado,Não discriminado,Não discriminado,NA,63520
2013,7,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,186383
2013,7,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,412694
2013,7,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,76
2013,7,Teleósteos,Aipim,Brazilian flathead,Percophis brasiliensis,20
2013,7,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,164
2013,7,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,21362
2013,7,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,18251
2013,7,Teleósteos,Albacorinha,Albacore,Thunnus atlanticus,2000
2013,7,Teleósteos,Anchoita,NA,NA,3280
2013,7,Teleósteos,Atum,Blow goat,Auxis rochei,165201
2013,7,Teleósteos,Bagre,Couma sea catfish,Sciades couma,113780
2013,7,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,3563
2013,7,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,12775
2013,7,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,31854
2013,7,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,613923
2013,7,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,254765
2013,7,Teleósteos,Cangoá,Cangoá,NA,40
2013,7,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,5000
2013,7,Teleósteos,Carapeba,Broad shad,Diapterus auratus,40
2013,7,Teleósteos,Carapicu,Broad shad,Diapterus auratus,180
2013,7,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,499300
2013,7,Teleósteos,Cherne,Grouper,NA,10156
2013,7,Teleósteos,Cherne-verdadeiro,Cherne-verdadeiro,NA,400
2013,7,Teleósteos,Cioba,Dog Snapper,Lutjanus analis,2190
2013,7,Teleósteos,Congro,Argentine Conger,Conger spp.,201
2013,7,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,15665
2013,7,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,6150
2013,7,Teleósteos,Corvina,Croaker,Micropogonias furnieri,2047140
2013,7,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,85
2013,7,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,54715
2013,7,Teleósteos,Enguia,Common Eel,Conger orbignyanus,1460
2013,7,Teleósteos,Espada,Broadbill,Xiphias gladius,16965
2013,7,Teleósteos,Ferrinho,Ferrinho,NA,2000
2013,7,Teleósteos,Galo,American John Dory,Zenopsis conchifer,13384
2013,7,Teleósteos,Galo-de-profundidade,American John Dory,Zenopsis conchifer,4400
2013,7,Teleósteos,Garoupa,Deady,Epinephelus spp.,9
2013,7,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,35420
2013,7,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,33303
2013,7,Teleósteos,Guaivira,Jack,Oligoplites spp.,9130
2013,7,Teleósteos,Linguado,Flatfish,Paralichthys spp.,74063
2013,7,Teleósteos,Linguado-areia,Flatfish,NA,23953
2013,7,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,392
2013,7,Teleósteos,Mangangá,Mangangá,NA,2424
2013,7,Teleósteos,Maria-luiza,Maria-luiza,NA,80
2013,7,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,441140
2013,7,Teleósteos,Marimbá,Porgy,NA,220
2013,7,Teleósteos,Meca,Meca,NA,23353
2013,7,Teleósteos,Merluza,Hake,Merluccius hubbsi,136260
2013,7,Teleósteos,Miracéu,Stargazer,NA,40
2013,7,Teleósteos,Olhete,Amberjack,Seriola lalandi,380
2013,7,Teleósteos,Olho-de-boi,Amberjack,NA,350
2013,7,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,5975
2013,7,Teleósteos,Oveva,Cabezon,Larimus breviceps,120
2013,7,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,358471
2013,7,Teleósteos,Pampo,Pampo,Trachinotus spp.,64879
2013,7,Teleósteos,Papa-moscas,Papa-moscas,NA,30740
2013,7,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,1500
2013,7,Teleósteos,Paru,Paru,NA,48620
2013,7,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,81
2013,7,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,102255
2013,7,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,35783
2013,7,Teleósteos,Peixe-tábua,Mediterranean dealfish,Trachipterus trachipterus,160
2013,7,Teleósteos,Pescada,Weakfish,Cynoscion spp.,30916
2013,7,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,25300
2013,7,Teleósteos,Pescada-cambucu,Weakfish,NA,2920
2013,7,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,255680
2013,7,Teleósteos,Prego,Prego,NA,3024
2013,7,Teleósteos,Roncador,Barred grunt,Conodon nobilis,30
2013,7,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,5000
2013,7,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,34187
2013,7,Teleósteos,Sarrão,Sarrão,NA,1800
2013,7,Teleósteos,Sororoca,Sororoca,Scomberomorus,380
2013,7,Teleósteos,Tainha,Mullet,Mugil spp.,11634
2013,7,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,9960
2013,7,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,2260
2013,7,Teleósteos,Trombeta,NA,NA,50
2013,8,Crustáceos,Camarão-branco,Camarão-branco,Litopenaeus schimitti,821
2013,8,Crustáceos,Camarão-cristalino,Shrimp,NA,14300
2013,8,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,113004
2013,8,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,7900
2013,8,Crustáceos,Pitú,Pitú,NA,5220
2013,8,Crustáceos,Sapateira,Edible crab,Cancer pagurus,970
2013,8,Elasmobrânquios,Cação-anequim,Shark,NA,7815
2013,8,Elasmobrânquios,Cação-anjo,Shark,NA,25
2013,8,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,9974
2013,8,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,310
2013,8,Elasmobrânquios,Cação-cola-fina,Cação-cola-fina,NA,0
2013,8,Elasmobrânquios,Cação-martelo,Shark,NA,5978
2013,8,Elasmobrânquios,Cações,Shark,Mustelus spp,64375
2013,8,Elasmobrânquios,Caçonete,Shark,NA,2477
2013,8,Elasmobrânquios,Emplastro,Emplastro,NA,83090
2013,8,Elasmobrânquios,Machote,Spinner Shark,NA,2215
2013,8,Elasmobrânquios,Raia,Ray,NA,24416
2013,8,Elasmobrânquios,Raposa,Raposa,NA,1634
2013,8,Elasmobrânquios,Ratinho,Ratinho,NA,1066
2013,8,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,2520
2013,8,Moluscos,Lula,Squid,Loligo sanpaulensis,1430
2013,8,Moluscos,Polvo,Octopus,Octopus spp.,12989
2013,8,Não Cadastrado,Mistura,Other fish,NA,238073
2013,8,Não Cadastrado,Não discriminado,Não discriminado,NA,29040
2013,8,Não Cadastrado,Residuo,Residuo,NA,118245
2013,8,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,209736
2013,8,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,234720
2013,8,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,523
2013,8,Teleósteos,Agulhão-azul,Agulhão-azul,NA,27776
2013,8,Teleósteos,Aipim,Brazilian flathead,Percophis brasiliensis,300
2013,8,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,2869
2013,8,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,7265
2013,8,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,32052
2013,8,Teleósteos,Atum,Blow goat,Auxis rochei,76435
2013,8,Teleósteos,Bagre,Couma sea catfish,Sciades couma,61580
2013,8,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,1951
2013,8,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,13680
2013,8,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,766
2013,8,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,112512
2013,8,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,197990
2013,8,Teleósteos,Cangoá,Cangoá,NA,9000
2013,8,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,3220
2013,8,Teleósteos,Carapeba,Broad shad,Diapterus auratus,240
2013,8,Teleósteos,Carapicu,Broad shad,Diapterus auratus,900
2013,8,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,613090
2013,8,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,15
2013,8,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,164702
2013,8,Teleósteos,Cherne,Grouper,NA,100
2013,8,Teleósteos,Cioba,Dog Snapper,Lutjanus analis,6020
2013,8,Teleósteos,Congro,Argentine Conger,Conger spp.,140
2013,8,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,10760
2013,8,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,12680
2013,8,Teleósteos,Corvina,Croaker,Micropogonias furnieri,1821874
2013,8,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,407
2013,8,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,50106
2013,8,Teleósteos,Enguia,Common Eel,Conger orbignyanus,400
2013,8,Teleósteos,Espada,Broadbill,Xiphias gladius,27452
2013,8,Teleósteos,Galo,American John Dory,Zenopsis conchifer,42930
2013,8,Teleósteos,Galo-de-profundidade,American John Dory,Zenopsis conchifer,1000
2013,8,Teleósteos,Garoupa,Deady,Epinephelus spp.,9685
2013,8,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,14760
2013,8,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,24930
2013,8,Teleósteos,Guaivira,Jack,Oligoplites spp.,5540
2013,8,Teleósteos,Lanceta,Lanceta,NA,0
2013,8,Teleósteos,Linguado,Flatfish,Paralichthys spp.,148421
2013,8,Teleósteos,Linguado-areia,Flatfish,NA,20262
2013,8,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,12
2013,8,Teleósteos,Mangangá,Mangangá,NA,3750
2013,8,Teleósteos,Maria-luiza,Maria-luiza,NA,530
2013,8,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,442940
2013,8,Teleósteos,Marimbá,Porgy,NA,20
2013,8,Teleósteos,Meca,Meca,NA,81178
2013,8,Teleósteos,Merluza,Hake,Merluccius hubbsi,166652
2013,8,Teleósteos,Namorado,Namorado,Pseudopercis spp.,195
2013,8,Teleósteos,Olhete,Amberjack,Seriola lalandi,325
2013,8,Teleósteos,Olho-de-boi,Amberjack,NA,5080
2013,8,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,3140
2013,8,Teleósteos,Oveva,Cabezon,Larimus breviceps,4070
2013,8,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,170
2013,8,Teleósteos,Pampo,Pampo,Trachinotus spp.,3410
2013,8,Teleósteos,Papa-moscas,Papa-moscas,NA,0
2013,8,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,2402
2013,8,Teleósteos,Paru,Paru,NA,920
2013,8,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,314
2013,8,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,73620
2013,8,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,31362
2013,8,Teleósteos,Pescada,Weakfish,Cynoscion spp.,34620
2013,8,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,7149
2013,8,Teleósteos,Pescada-cambucu,Weakfish,NA,8651
2013,8,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,164350
2013,8,Teleósteos,Prego,Prego,NA,2468
2013,8,Teleósteos,Robalo,Snook,Centropomus spp.,160
2013,8,Teleósteos,Roncador,Barred grunt,Conodon nobilis,460
2013,8,Teleósteos,Sardinha-cascuda,Blackbill sprat,Harengula clupeola,260
2013,8,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,124825
2013,8,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,5657973
2013,8,Teleósteos,Sarrão,Sarrão,NA,6880
2013,8,Teleósteos,Sororoca,Sororoca,Scomberomorus,9720
2013,8,Teleósteos,Tainha,Mullet,Mugil spp.,40
2013,8,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,18910
2013,8,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,2390
2013,8,Teleósteos,Xarelete,Black jack,Caranx latus,29780
2013,8,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,245680
2013,9,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,35998
2013,9,Crustáceos,Camarão-cristalino,Shrimp,NA,10250
2013,9,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,85280
2013,9,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,5472
2013,9,Crustáceos,Pitú,Pitú,NA,5360
2013,9,Crustáceos,Sapateira,Edible crab,Cancer pagurus,423
2013,9,Elasmobrânquios,Cação-anequim,Shark,NA,4222
2013,9,Elasmobrânquios,Cação-anjo,Shark,NA,45
2013,9,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,5216
2013,9,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,1500
2013,9,Elasmobrânquios,Cação-gato,Shark,NA,500
2013,9,Elasmobrânquios,Cação-martelo,Shark,NA,2326
2013,9,Elasmobrânquios,Cações,Shark,Mustelus spp,66443
2013,9,Elasmobrânquios,Caçonete,Shark,NA,12221
2013,9,Elasmobrânquios,Emplastro,Emplastro,NA,60417
2013,9,Elasmobrânquios,Machote,Spinner Shark,NA,543
2013,9,Elasmobrânquios,Raia,Ray,NA,27683
2013,9,Elasmobrânquios,Raposa,Raposa,NA,1646
2013,9,Elasmobrânquios,Ratinho,Ratinho,NA,6096
2013,9,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,35500
2013,9,Moluscos,Lula,Squid,Loligo sanpaulensis,1440
2013,9,Moluscos,Polvo,Octopus,Octopus spp.,5308
2013,9,Não Cadastrado,Mistura,Other fish,NA,113341
2013,9,Não Cadastrado,Residuo,Residuo,NA,103028
2013,9,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,140795
2013,9,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,362280
2013,9,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,355
2013,9,Teleósteos,Agulhão-azul,Agulhão-azul,NA,26130
2013,9,Teleósteos,Aipim,Brazilian flathead,Percophis brasiliensis,140
2013,9,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,381
2013,9,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,1108
2013,9,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,22587
